Numero de vuelo,Aeropuerto salida,Aeropuerto llegada,Tiempo de vuelo,Hora de salida,Hora llegada
XB-GVR,A. I. Lic. Gustavo Díaz Ordaz,A. I. de Querétaro,1:15,12:41,13:05PM CST
ANX1202,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:02,12:38,01:40PM CST
N799QS,A. I. Lic. Gustavo Díaz Ordaz,A. I. Playa de Oro,1:03,6:54,07:57AM CST
SLI8137,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:25,6:39,08:04AM CST
VOI493,A. I. Lic. Jesús Terán Peredo,A. I. Gral. Abelardo L. Rodríguez,0:19,21:16, 21:35PM PST
SLI2585,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:42,19:59, 20:41PM CST
SLI7943,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:42,19:59, 20:41PM CST
VOI636,A. I. Lic. Jesús Terán Peredo,A. I. de Cancún,3:19,17:43, 20:02PM EST
N341BE,A. I. Lic. Jesús Terán Peredo,A. I. Miguel Hidalgo y Costilla,0:35,12:13, 12:48PM CST
SLI2629,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:40,11:30, 12:10PM CST
SLI8147,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:41,11:29, 12:10PM CST
XB-NGT,A. I. Lic. Jesús Terán Peredo,A. I. de Los Cabos,2:00,7:54, 09:54AM MST
VOI5491,A. I. Lic. Jesús Terán Peredo,A. I. Gral. Abelardo L. Rodríguez,0:25,7:48, 08:13AM PST
VIV1109,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:37,23:55,01:32 AM CST
AMX841,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,2:01,19:00,21:01 PM CST
VOI755,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:56,17:46,19:42 PM CST
VIV4285,A. I. Manuel Crescencio Rejón,A. I. Gral. Mariano Escobedo,1:47,17:38,19:25 PM CST
VOI757,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:48,14:47,16:35 PM CST
VIV1101,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:29,8:38,10:07 AM CST
SLI8115,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:55,7:40,09:35 AM CST
VOI687,A. I. Manuel Crescencio Rejón,A. I. Miguel Hidalgo y Costilla,2:27,6:38,09:05 AM CST
VIV3223,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:11,12:52,15:03PM CST
VOI681,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:13,15:05,17:18PM CST
N777VE,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:40,14:02,16:42PM CST
VOI681,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:13,15:05,17:18PM CST
SLI2073,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:46,17:20,20:06PM CST
N777VE,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:40,14:02,16:42PM CST
XB-GTH,A. I. Manuel Márquez de León,A. I. del Bajío,2:19,12:44,15:03PM CST
VIV1345,A. I. Manuel Márquez de León,A. I. Benito Juárez,1:47,11:56,14:43PM CST
N681RV,A. I. Manuel Márquez de León,A. I. Gral. Fco. Javier Mina,3:59,11:53,15:52PM CST
SLI9138,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:44,11:48,14:32PM CST
XA-CAB,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:17,10:57,13:14PM CST
VIV9057,A. I. Manuel Márquez de León,A. I. Federal de Culiacán,0:32,10:51,11:23AM MST
VOI581,A. I. Manuel Márquez de León,A. I. Gral. Abelardo L. Rodríguez,0:30,9:20,09:50AM PST
VOI609,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:55,8:07,10:48AM CST
SLI224,A. I. Miguel Hidalgo y Costilla,A. I. de Los Cabos,1:29,14:54,dom 15:03PM MST
VIV3106,A. I. Miguel Hidalgo y Costilla,A. I. Gral. Abelardo L. Rodríguez,2:31,14:28,dom 14:59PM PST
VIV3066,A. I. Miguel Hidalgo y Costilla,A. I. Manuel Crescencio Rejón,1:54,14:25,dom 16:19PM CST
XA-CAB,A. I. Miguel Hidalgo y Costilla,A. I. Lic. Gustavo Díaz Ordaz,0:27,14:23,dom 14:50PM CST
VOI242,A. I. Miguel Hidalgo y Costilla,A. I. de Los Cabos,1:22,15:50,dom 15:57PM MST
VIV3334,A. I. Miguel Hidalgo y Costilla,A. I. Abraham González,1:42,14:08,dom 14:50PM MST
N341BE,A. I. Miguel Hidalgo y Costilla,A. I. Lic. Jesús Terán Peredo,0:34,13:58,dom 14:32PM CST
VOI680,A. I. Miguel Hidalgo y Costilla,A. I. Manuel Márquez de León,1:34,13:55,dom 14:08PM MST
VOI646,A. I. Miguel Hidalgo y Costilla,A. I. Gral. Mariano Escobedo,1:22,13:47,dom 14:49PM CST
TAO122,A. I. Miguel Hidalgo y Costilla,A. I. Lic. Gustavo Díaz Ordaz,0:34,13:38,dom 14:12PM CST
SLI2565,A. I. Playa de Oro,A. I. Benito Juárez,1:25,12:57,14:22PM CST
ESF301,A. I. Ponciano Arriaga,A. I. Gral. Ignacio Pesqueira García,0:51,6:20, 07:11AM MST
N102GS,A. I. Ponciano Arriaga,A. I. Gral. Roberto Fierro Villalobos,1:08,9:18, 10:26AM MST
VOI132,A. I. Ponciano Arriaga,A. I. de Cancún,3:00,10:07, 13:07PM EST
SLI8132,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:37,11:41, 12:18PM CST
SLI2535,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:37,11:41, 12:18PM CST
VOI483,A. I. Ponciano Arriaga,A. I. Gral. Abelardo L. Rodríguez,1:42,16:00, 05:42PM PDT
SLI2979,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:40,20:06, 08:46PM CST
VOI541,A. I. Xoxocotlán,A. I. Gral. Abelardo L. Rodríguez,4:22,7:31,dom 09:53AM PDT
SLI8018,A. I. Xoxocotlán,A. I. Benito Juárez,0:43,11:25,dom 12:08PM CST
SLI2049,A. I. Xoxocotlán,A. I. Benito Juárez,0:43,11:25,dom 12:08PM CST
XA-RBI,A. I. Xoxocotlán,A. I. Lic. Adolfo López Mateos,0:36,13:05,dom 13:41PM CST
VOI765,A. I. Xoxocotlán,A. I. Benito Juárez,0:56,13:17,dom 14:12PM CST
SLI8169,A. I. Xoxocotlán,A. I. Benito Juárez,0:46,14:18,dom 15:04PM CST
SLI2099,A. I. Xoxocotlán,A. I. Benito Juárez,0:46,14:18,dom 15:04PM CST
N570DM,A. I. Xoxocotlán,A. I. Lic. Adolfo López Mateos,0:47,16:15,dom 17:02PM CST
XA-EGL,A. I. Xoxocotlán,A. I. Lic. Adolfo López Mateos,0:49,16:25,dom 17:14PM CST
VIV1337,A. I. Xoxocotlán,A. I. Benito Juárez,0:43,17:02,dom 17:45PM CST
SLI2037,A. I. Xoxocotlán,A. I. Benito Juárez,0:50,18:50,dom 19:40PM CST
VOI543,A. I. Xoxocotlán,A. I. Gral. Abelardo L. Rodríguez,4:25,20:22,dom 22:47PM PDT
TAO462,A. N. Lic. Miguel de la Madrid,A. I. Benito Juárez,1:31,8:58,10:29AM CST
VOI843,A. N. Lic. Miguel de la Madrid,A. I. Gral. Abelardo L. Rodríguez,2:49,13:32,15:21PM PDT
