Numero de vuelo,Aeropuerto salida,Aeropuerto llegada,Tiempo de vuelo,Hora de salida,Hora llegada
SLI357,A. I. Gral. Rafael Buelna,A. I. Benito Juárez ,2:13, 17:48 , 08:01PM CST
VIV9106,A. I. Gral. Rafael Buelna,A. I. Gral. Roberto Fierro Villalobos,1:08, 18:50 , 07:58PM MST
VOI479,A. I. Gral. Roberto Fierro Villalobos,A. I. Gral. Abelardo L. Rodríguez,1:40,21:29, 11:09PM PDT
VIV4321,A. I. Gral. Roberto Fierro Villalobos,A. I. Gral. Mariano Escobedo,1:25,20:48, 10:48PM CST
VTM756,A. I. Gral. Roberto Fierro Villalobos,A. I. Plan de Guadalupe,1:54,20:19, 10:13PM CST
SLI2143,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:44,18:56, 09:40PM CST
SLI147,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:44,17:11, 07:59PM CST
VIV1051,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:45,17:05, 07:45PM CST
VOI5679,A. I. Gral. Roberto Fierro Villalobos,A. I. Miguel Hidalgo y Costilla,2:24,16:34, 06:58PM CST
VIV9105,A. I. Gral. Roberto Fierro Villalobos,A. I. Gral. Rafael Buelna,1:24,16:31, 05:55PM MST
XA-MCF,A. I. Gral. Roberto Fierro Villalobos,A. I. Gral. Mariano Escobedo,1:56,15:55, 05:52PM CST
SLI143,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:45,12:16, 03:01PM CST
XA-EBF,A. I. Gral. Roberto Fierro Villalobos,A. I. de Los Cabos,1:38,11:10, 12:48PM MST
AMX141,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:45,9:56, 12:41PM CST
AMX8110,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:34,9:56, 12:30PM CST
VTM341,A. I. Gral. Roberto Fierro Villalobos,A. I. Gral. Ignacio Pesqueira García,0:56,9:26, 10:22AM MST
MCS1000,A. I. Gral. Roberto Fierro Villalobos,A. I. Abraham González,1:39,9:18, 10:57AM MDT
VOI679,A. I. Gral. Roberto Fierro Villalobos,A. I. Miguel Hidalgo y Costilla,2:20,8:02, 10:22AM CST
VTMM5,A. I. Gral. Roberto Fierro Villalobos,A. I. Abraham González,1:39,7:46, 09:25AM MDT
VOI725,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,1:41,7:44, 10:21AM CST
ESF338,A. I. Gral. Roberto Fierro Villalobos,A. I. Abraham González,1:40,7:28, 09:08AM MDT
XB-KME,A. I. Gral. Roberto Fierro Villalobos,A. I. Guadalupe Victoria,2:56,7:19, 10:15AM CST
SLI139,A. I. Gral. Roberto Fierro Villalobos,A. I. Benito Juárez,2:41,6:19, 09:00AM CST
VOI751,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Benito Juárez,2:53,12:01,jue 03:35AM CST
SLI191,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Benito Juárez,2:57,12:52,jue 04:32AM CST
VOI255,A. I. Gral. Rodolfo Sánchez Taboada,A. I. del Bajío,2:41,1:25,jue 04:49AM CST
VOI621,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Miguel Hidalgo y Costilla,2:34,8:03,jue 11:21AM CST
VOI5625,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Miguel Hidalgo y Costilla,2:48,10:30,jue 02:01PM CST
AMX199,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Benito Juárez,3:11,12:58,jue 16:42PM CST
VOI5165,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Federal de Culiacán,2:03,14:43,jue 16:25PM MST
XA-AVO,A. I. Gral. Rodolfo Sánchez Taboada,A. I. de Cancún,4:22,17:11,jue 23:33PM EST
N818AC,A. I. Gral. Rodolfo Sánchez Taboada,A. I. del Bajío,2:21,18:40,jue 22:09PM CST
VOI625,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Miguel Hidalgo y Costilla,2:36,20:56,vie 12:15AM CST
VOI623,A. I. Gral. Rodolfo Sánchez Taboada,A. I. Miguel Hidalgo y Costilla,2:43,22:53,vie 02:13AM CST
SLI2601,A. I. Guadalupe Victoria,A. I. Benito Juárez,1:01,19:06, 20:07PM CST
SLI2469,A. I. Guadalupe Victoria,A. I. Benito Juárez,1:06,15:20, 16:26PM CST
SLI8153,A. I. Guadalupe Victoria,A. I. Benito Juárez,1:06,15:20, 16:26PM CST
SLI2429,A. I. Guadalupe Victoria,A. I. Benito Juárez,1:06,9:44, 10:50AM CST
SLI9087,A. I. Guadalupe Victoria,A. I. Benito Juárez,1:07,9:44, 10:51AM CST
VOI455,A. I. Guadalupe Victoria,A. I. Gral. Abelardo L. Rodríguez,1:11,7:07, 08:18AM PDT
VOI110,A. I. Hermanos Serdán,A. I. de Cancún,2:03,8:03,11:06AM EST
VIV4001,A. I. Hermanos Serdán,A. I. Gral. Mariano Escobedo,1:04,9:07,10:11AM CST
N248SL,A. I. Hermanos Serdán,A. I. Gral. Juan N. Álvarez,0:33,14:39,15:12PM CST
VOI461,A. I. Hermanos Serdán,A. I. Gral. Abelardo L. Rodríguez,3:33,18:11,20:44PM PDT
XA-RFH,A. I. Hermanos Serdán,A. I. Ponciano Arriaga,1:32,18:57,20:29PM CST
	SLI2443,A. I. Ing. Alberto Acuña Ongay,A. I. Benito Juárez,1:24,18:59, 08:23PM CST
	SLI2441,A. I. Ing. Alberto Acuña Ongay,A. I. Benito Juárez,1:20,9:51,11:11AM CST
	SLI8087,A. I. Ing. Alberto Acuña Ongay,A. I. Benito Juárez,1:22,9:51,11:12AM CST
XA-ERO,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,1:02,22:05,11:07PM CST
XA-JAO,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,0:41,21:45,10:26PM CST
XA-ABL,A. I. Lic. Adolfo López Mateos,A. I. Lic. Gustavo Díaz Ordaz,1:05,19:48,08:53PM CST
LET7197,A. I. Lic. Adolfo López Mateos,A. I. Gral. Juan N. Álvarez,0:30,19:40,08:10PM CST
XA-COS,A. I. Lic. Adolfo López Mateos,A. I. Gral. Juan N. Álvarez,0:29,19:20,07:49PM CST
N406TM,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,0:45,19:07,19:52PM CST
LET8111,A. I. Lic. Adolfo López Mateos,A. I. del Bajío,0:36,18:59,19:35PM CST
XA-RUV,A. I. Lic. Adolfo López Mateos,A. I. Lic. Jesús Terán Peredo,0:42,18:02,18:44PM CST
XB-ODW,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,0:49,17:49,18:38PM CST
XA-BRA,A. I. Lic. Adolfo López Mateos,A. I. Ángel Albino Corzo,1:14,17:25,18:39PM CST
LET6186,A. I. Lic. Adolfo López Mateos,A. I. de Cozumel,0:55,17:21,20:16PM EST
XA-EMM,A. I. Lic. Adolfo López Mateos,A. I. Gral. Juan N. Álvarez,0:32,15:26,15:58PM CST
XA-JVC,A. I. Lic. Adolfo López Mateos,A. I. Gral. Juan N. Álvarez,0:33,15:01,15:34PM CST
N7ZM,A. I. Lic. Adolfo López Mateos,A. I. Lic. Gustavo Díaz Ordaz,1:23,14:31,15:54PM CST
VTM787,A. I. Lic. Adolfo López Mateos,A. I. Plan de Guadalupe ,1:06,13:17,14:23PM CST
XA-ARK,A. I. Lic. Adolfo López Mateos,A. I. Gral. Juan N. Álvarez,0:28,12:49,13:17PM CST
XA-MMX,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,0:43,12:44,13:27PM CST
XA-EGL,A. I. Lic. Adolfo López Mateos,A. I. Gral. Lucio Blanco,2:44,12:39,15:23PM CDT
XA-LEX,A. I. Lic. Adolfo López Mateos,A. I. Manuel Crescencio Rejón,1:44,12:13,13:57PM CST
N911LM,A. I. Lic. Adolfo López Mateos,A. I. Miguel Hidalgo y Costilla,0:41,12:06,12:47PM CST
XA-UYQ,A. I. Lic. Adolfo López Mateos,A. I. Lic. Gustavo Díaz Ordaz,0:55,11:36,12:31PM CST
XA-ETP,A. I. Lic. Adolfo López Mateos,A. I. Lic. Adolfo López Mateos,0:58,11:20,12:18PM CST
XA-PAA,A. I. Lic. Adolfo López Mateos,A. I. Lic. Gustavo Díaz Ordaz,1:13,10:28,11:41AM CDT
XA-YCC,A. I. Lic. Adolfo López Mateos,A. I. de Los Cabos,0:43,9:55,10:38AM MDT
XB-LVR,A. I. Lic. Adolfo López Mateos,A. I. Ponciano Arriaga,1:23,9:41,11:04AM CDT
XA-DST,A. I. Lic. Adolfo López Mateos,A. I. Gral. Heriberto Jara,0:41,9:40,10:21AM CDT
XA-COS,A. I. Lic. Adolfo López Mateos,A. I. Gral. Mariano Escobedo,1:23,9:34,10:57AM CDT
XA-JEY,A. I. Lic. Adolfo López Mateos,A. I. de Cancún,1:50,8:45,10:35AM EST
XA-BRA,A. I. Lic. Adolfo López Mateos,A. I. del Bajío,0:49,8:03,08:52AM CDT
XA-PAR,A. I. Lic. Adolfo López Mateos,A. I. Gral. Heriberto Jara,0:39,7:51,08:30AM CDT
VIV1173,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:15,20:54,22:09PM CST
VOI787,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:32,20:35,22:07PM CST
VOI551,A. I. Lic. Gustavo Díaz Ordaz,A. I. Gral. Abelardo L. Rodríguez,1:13,19:23,20:58PM CST
VIV4347,A. I. Lic. Gustavo Díaz Ordaz,A. I. Gral. Mariano Escobedo,1:13,18:11,19:24PM CST
SLI339,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:24,17:51,19:15PM CST
SLI9007,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:14,17:51,19:05PM CST
TAO123,A. I. Lic. Gustavo Díaz Ordaz,A. I. Miguel Hidalgo y Costilla,0:38,15:05,15:43PM CST
VOI785,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:28,14:21,15:49PM CST
AMX337,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:27,14:20,15:47PM CST
N500AD,A. I. Lic. Gustavo Díaz Ordaz,A. I. Miguel Hidalgo y Costilla,0:31,14:16,14:47PM CST
VIV4343,A. I. Lic. Gustavo Díaz Ordaz,A. I. Gral. Mariano Escobedo,1:10,13:44,14:54PM CST
VIV1167,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:11,13:24,14:35PM cst
SLI335,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:33,12:55,14:28PM CST
SLI7983,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:33,12:55,14:28PM CST
SLI333,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:45,11:37,13:22PM CST
SLI8996,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:18,11:37,12:55PM CST
LET6188,A. I. Lic. Gustavo Díaz Ordaz,A. I. Lic. Adolfo López Mateos,0:53,11:44,12:37PM CST
VOI197,A. I. Lic. Gustavo Díaz Ordaz,A. I. Gral. Mariano Escobedo,1:23,10:47,12:10PM CST
TAO121,A. I. Lic. Gustavo Díaz Ordaz,A. I. Miguel Hidalgo y Costilla,0:37,19:54,11:31AM CST
VOI247,A. I. Lic. Gustavo Díaz Ordaz,A. I. del Bajío,1:00,8:54,09:54AM CST
SLI331,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:32,6:28,8:00AM CST
SLI8137,A. I. Lic. Gustavo Díaz Ordaz,A. I. Benito Juárez,1:32,6:28,8:00AM CST
OI495,A. I. Lic. Jesús Terán Peredo,A. I. Gral. Abelardo L. Rodríguez,0:33,21:45, 22:18PM PST
SLI2585,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:41,19:45, 20:26PM CST
VOI124,A. I. Lic. Jesús Terán Peredo,A. I. de Cancún,3:06,15:22, 18:28PM EST
SLI2629,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:38,11:27, 12:05PM CST
SLI8147,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:39,11:27, 12:06PM CST
XA-ETP,A. I. Lic. Jesús Terán Peredo,A. I. Ing. Alberto Acuña Ongay,1:56,11:09, 13:05PM CST
XB-DLE,A. I. Lic. Jesús Terán Peredo,A. I. Lic. Gustavo Díaz Ordaz,0:58,10:01, 10:59AM CST
SLI2633,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:43,8:27, 09:10AM CST
SLI8172,A. I. Lic. Jesús Terán Peredo,A. I. Benito Juárez,0:31,8:27, 08:58AM CST
VOI491,A. I. Lic. Jesús Terán Peredo,A. I. Gral. Abelardo L. Rodríguez,0:34,6:48, 07:22AM PST
VIV1109,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:35,21:49,23:24 PM CST
SLI841,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,2:02,19:15,21:19 PM CST
AMX835,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:45,16:10,17:55 PM CST
VOI757,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:57,15:18,17:15 PM CST
AMX8060,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:46,13:50,15:36 PM CST
VIV3063,A. I. Manuel Crescencio Rejón,A. I. Miguel Hidalgo y Costilla,1:54,10:19,12:13 PM CST
AMX827,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:48,9:30,11:18 AM CST
VIV4281,A. I. Manuel Crescencio Rejón,A. I. Gral. Mariano Escobedo,1:41,9:24,11:05 AM CST
VIV1101,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:37,8:41,10:18 AM CST
SLI821,A. I. Manuel Crescencio Rejón,A. I. Benito Juárez,1:55,5:56,07:51 AM CST
VTM502,A. I. Manuel Márquez de León,A. I. Federal de Culiacán,0:32,20:47,21:19PM MST
XA-BPS,A. I. Manuel Márquez de León,A. I. Gral. Roberto Fierro Villalobos,1:14,18:43,19:57PM MST
SLI2073,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:47,17:23,20:10PM CST
VOI681,A. I. Manuel Márquez de León,A. I. Miguel Hidalgo y Costilla,2:12,14:39,16:51PM CST
SLI369,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:49,13:01,15:50PM CST
SLI9138,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:49,13:01,15:50PM CST
VIV1345,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:42,11:57,14:39PM CST
VIV9057,A. I. Manuel Márquez de León,A. I. Federal de Culiacán,1:33,10:59,11:32AM MST
VOI581,A. I. Manuel Márquez de León,A. I. Gral. Abelardo L. Rodríguez,1:36,8:29,10:05AM PDT
VOI609,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:41,8:11,10:52AM CST
SLI9138,A. I. Manuel Márquez de León,A. I. Benito Juárez,2:43,13:07,03:50PM CDT
VIV3110,A. I. Miguel Hidalgo y Costilla,A. I. Gral. Abelardo L. Rodríguez,2:29,17:54,jue 19:23PM PDT
VOI425,A. I. Miguel Hidalgo y Costilla,A. I. Gral. Abelardo L. Rodríguez,2:42,17:41,jue 19:07PM PDT
AMX247,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,1:11,17:39,jue 18:27PM CST
AMX8130,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,1:11,17:39,jue 18:27PM CST
VIV1067,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,0:57,17:35,jue 18:22PM CST
TAO931,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,1:17,16:07,jue 17:19PM CST
VOI5678,A. I. Miguel Hidalgo y Costilla,A. I. Gral. Roberto Fierro Villalobos,1:41,15:12,jue 15:32PM MST
AMX237,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,1:13,15:09,jue 15:57PM CST
AMX7942,A. I. Miguel Hidalgo y Costilla,A. I. Benito Juárez,1:13,15:09,jue 15:57PM CST
VTM756,A.I. Plan de Guadalupe,A. I. de Querétaro,0:49,23:55,vie 00:44AM
VTM404,A.I. Plan de Guadalupe,A. I. de Querétaro,0:53,23:19,00:12AM CST
VTM787,A.I. Plan de Guadalupe,A. I. Lic. Adolfo López Mateos,1:07,10:52, 11:59AM CST
VTM756,A.I. Plan de Guadalupe ,A. I. Gral. Roberto Fierro Villalobos,0:04,7:15, 07:11AM MST
VTM405,A.I. Plan de Guadalupe ,A. I. Abraham González,1:17,7:11, 08:28AM MDT
SLI9085,A. I. Playa de Oro,A. I. Benito Juárez,1:20,11:50,01:10PM CST
SLI2565,A. I. Playa de Oro,A. I. Benito Juárez,1:20,11:50,01:10PM CST
ESF338,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:37,4:41, 05:18AM CDT
ESF522,A. I. Ponciano Arriaga,A. I. Gral. Mariano Escobedo,0:44,4:52, 05:36AM CDT
ESF314,A. I. Ponciano Arriaga,A. I. Miguel Hidalgo y Costilla,0:35,5:00, 05:35AM CDT
ESF322,A. I. Ponciano Arriaga,A. I. Federal de Culiacán,0:10,6:10, 06:20AM MDT
N134M,A. I. Ponciano Arriaga,A. I. Gral. Heriberto Jara,1:38,7:14, 08:52AM CDT
SLI9089,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:37,9:02, 09:39AM CDT
SLI8132,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:38,11:33, 12:11PM CDT
XC-OPF,A. I. Ponciano Arriaga,A. I. Benito Juárez,0:39,15:00, 15:39PM CDT
XB-PVR,A. I. Ponciano Arriaga,A. I. Miguel Hidalgo y Costilla,1:02,17:18,18:20PM CDT 
VTM194,A. I. Ponciano Arriaga,A. I. Plan de Guadalupe,0:36,18:18, 18:54PM CDT
ACW1703,A. I. Ponciano Arriaga,A. I. Gral. Roberto Fierro Villalobos,0:18,20:00, 20:18PM MDT
SLI7998,A. I. Xoxocotlán,A. I. Benito Juárez,0:48,6:51,jue 07:39AM CST
SLI2407,A. I. Xoxocotlán,A. I. Benito Juárez,0:47,6:51,jue 07:38AM CST
SLI8065,A. I. Xoxocotlán,A. I. Benito Juárez,0:41,8:50,jue 09:31AM CST
SLI2047,A. I. Xoxocotlán,A. I. Benito Juárez,0:41,8:50,jue 09:31AM CST
XA-BAY,A. I. Xoxocotlán,A. I. Lic. Adolfo López Mateos,0:43,9:12,jue 09:55AM CST
VOI159,A. I. Xoxocotlán,Int'l de Guadalajara,1:02,9:32,jue 10:34AM CST
SLI8018,A. I. Xoxocotlán,A. I. Benito Juárez,0:40,11:18,jue 11:58AM CST
SLI2049,A. I. Xoxocotlán,A. I. Benito Juárez,0:40,11:18,jue 11:58AM CST
VOI765,A. I. Xoxocotlán,A. I. Benito Juárez,0:48,13:08,jue 13:56PM CST
SLI8169,A. I. Xoxocotlán,A. I. Benito Juárez,0:46,14:49,jue 15:35PM CST
SLI2099,A. I. Xoxocotlán,A. I. Benito Juárez,0:46,14:49,jue 15:35PM CST
VIV1337,A. I. Xoxocotlán,A. I. Benito Juárez,0:47,17:04,jue 17:51PM CST
SLI2037,A. I. Xoxocotlán,A. I. Benito Juárez,0:49,19:05,jue 17:54PM CST
VOI543,A. I. Xoxocotlán,A. I. Gral. Abelardo L. Rodríguez,4:23,20:08,jue 22:31PM PDT
TAO462,A. N. Lic. Miguel de la Madrid,A. I. Benito Juárez,1:24,8:15,09:39AM CST
VOI839,A. N. Lic. Miguel de la Madrid,A. I. Gral. Abelardo L. Rodríguez,2:44,12:17,14:01PM PDT
N3216M,A. N. Lic. Miguel de la Madrid,A. I. del Bajío,0:57,17:56,18:53PM CST
